date,value
2019-03-08 00:07:30,20
2019-03-08 00:22:30,19.584111111111113
2019-03-08 00:37:30,18.52533333333333
2019-03-08 00:52:30,19.136222222222216
2019-03-08 01:07:30,19.58022222222222
2019-03-08 01:22:30,16.498500000000007
2019-03-08 01:37:30,16.083888888888865
2019-03-08 01:52:30,13.212444444444458
2019-03-08 02:07:30,23.26249999999999
2019-03-08 02:22:30,23.318888888888864
2019-03-08 02:37:30,20.070444444444433
2019-03-08 02:52:30,21.82511111111114
2019-03-08 03:07:30,21.395388888888903
2019-03-08 03:22:30,17.604000000000013
2019-03-08 03:37:30,18.277111111111196
2019-03-08 03:52:30,17.4831111111111
2019-03-08 04:07:30,16.0745
2019-03-08 04:22:30,15.50605555555552
2019-03-08 04:37:30,11.153222222222212
2019-03-08 04:52:30,11.963611111111163
2019-03-08 05:07:30,24.05805555555554
2019-03-08 05:22:30,24.528888888888957
2019-03-08 05:37:30,21.233944444444433
2019-03-08 05:52:30,17.87850000000003
2019-03-08 06:07:30,18.033888888888896
2019-03-08 06:22:30,17.23983333333331
2019-03-08 06:37:30,19.626444444444473
2019-03-08 06:52:30,23.92900000000003
2019-03-08 07:07:30,27.46761111111107
2019-03-08 07:22:30,34.20005555555554
2019-03-08 07:37:30,38.060555555555425
2019-03-08 07:52:30,37.46600000000001
2019-03-08 08:07:30,37.12277777777774
2019-03-08 08:22:30,37.45272222222218
2019-03-08 08:37:30,33.98350000000005
2019-03-08 08:52:30,31.709888888888827
2019-03-08 09:07:30,30.997222222222263
2019-03-08 09:22:30,29.25594444444448
2019-03-08 09:37:30,29.694166666666547
2019-03-08 09:52:30,32.92549999999994
2019-03-08 10:07:30,28.75066666666669
2019-03-08 10:22:30,25.777944444444415
2019-03-08 10:37:30,29.08511111111102
2019-03-08 10:52:30,28.103333333333353
2019-03-08 11:07:30,29.443166666666457
2019-03-08 11:22:30,28.78127777777786
2019-03-08 11:37:30,29.24344444444432
2019-03-08 11:52:30,27.796666666666397
2019-03-08 12:07:30,27.777611111111128
2019-03-08 12:22:30,30.722555555555573
2019-03-08 12:37:30,28.27455555555548
2019-03-08 12:52:30,27.75827777777795
2019-03-08 13:07:30,32.28649999999993
2019-03-08 13:22:30,34.85783333333325
2019-03-08 13:37:30,38.30444444444447
2019-03-08 13:52:30,39.376111111111186
2019-03-08 14:07:30,35.211666666666815
2019-03-08 14:22:30,32.47183333333328
2019-03-08 14:37:30,31.350000000000136
2019-03-08 14:52:30,30.358000000000175
2019-03-08 15:07:30,31.392777777777837
2019-03-08 15:22:30,27.313055555555366
2019-03-08 15:37:30,23.476444444444496
2019-03-08 15:52:30,23.954555555555544
2019-03-08 16:07:30,22.45255555555559
2019-03-08 16:22:30,26.35849999999982
2019-03-08 16:37:30,24.9474444444445
2019-03-08 16:52:30,22.9471111111111
2019-03-08 17:07:30,24.83088888888892
2019-03-08 17:22:30,26.002388888889072
2019-03-08 17:37:30,26.553111111111093
2019-03-08 17:52:30,27.99166666666656
2019-03-08 18:07:30,26.612888888888847
2019-03-08 18:22:30,27.60222222222228
2019-03-08 18:37:30,26.880444444444493
2019-03-08 18:52:30,26.31666666666638
2019-03-08 19:07:30,29.619222222222334
2019-03-08 19:22:30,32.02461111111097
2019-03-08 19:37:30,34.63233333333346
2019-03-08 19:52:30,30.751999999999953
2019-03-08 20:07:30,31.158833333333405
2019-03-08 20:22:30,33.351833333332706
2019-03-08 20:37:30,28.84999999999991
2019-03-08 20:52:30,29.21250000000009
2019-03-08 21:07:30,26.73622222222184
2019-03-08 21:22:30,26.431111111111477
2019-03-08 21:37:30,26.90599999999995
2019-03-08 21:52:30,23.028166666666493
2019-03-08 22:07:30,19.5954999999999
2019-03-08 22:22:30,23.614222222221997
2019-03-08 22:37:30,22.146666666666988
2019-03-08 22:52:30,21.210833333333085
2019-03-08 23:07:30,19.214444444444325
2019-03-08 23:22:30,17.066944444444744
2019-03-08 23:37:30,15.944833333333008
2019-03-08 23:52:30,16.80538888888941
2019-03-09 00:07:30,16.25377777777794
2019-03-09 00:22:30,15.169388888888989
2019-03-09 00:37:30,14.577055555555944
2019-03-09 00:52:30,13.281111111110931
2019-03-09 01:07:30,12.28438888888877
2019-03-09 01:22:30,14.211111111111222
2019-03-09 01:37:30,14.16572222222203
2019-03-09 01:52:30,14.964833333333445
2019-03-09 02:07:30,13.475055555555173
2019-03-09 02:22:30,17.400499999999283
2019-03-09 02:37:30,16.579499999999825
2019-03-09 02:52:30,16.534666666666908
2019-03-09 03:07:30,16.30216666666638
