date,value
2017-08-04 00:07:30,320
2017-08-04 00:22:30,340.8972222222224
2017-08-04 00:37:30,328.60616666666647
2017-08-04 00:52:30,312.84768518518536
2017-08-04 01:07:30,321.8729074074074
2017-08-04 01:22:30,342.1563333333336
2017-08-04 01:37:30,302.31622222222245
2017-08-04 01:52:30,273.4180000000001
2017-08-04 02:07:30,270.5708888888885
2017-08-04 02:22:30,272.2117222222223
2017-08-04 02:37:30,256.53549999999996
2017-08-04 02:52:30,214.81672222222232
2017-08-04 03:07:30,213.2362222222223
2017-08-04 03:22:30,206.30652777777732
2017-08-04 03:37:30,171.3696388888884
2017-08-04 03:52:30,169.61172222222285
2017-08-04 04:07:30,218.85083333333387
2017-08-04 04:22:30,231.7045555555551
2017-08-04 04:37:30,255.01911111111076
2017-08-04 04:52:30,297.30562962963086
2017-08-04 05:07:30,317.04896296296283
2017-08-04 05:22:30,320.2590694444443
2017-08-04 05:37:30,325.63211111111195
2017-08-04 05:52:30,327.2923888888872
2017-08-04 06:07:30,370.67672222222245
2017-08-04 06:22:30,385.63305555555417
2017-08-04 06:37:30,390.74977777777895
2017-08-04 06:52:30,371.1738333333333
2017-08-04 07:07:30,374.8293888888893
2017-08-04 07:22:30,383.9445555555558
2017-08-04 07:37:30,339.53583333333336
2017-08-04 07:52:30,297.75416666666933
2017-08-04 08:07:30,279.5723888888879
2017-08-04 08:22:30,262.2075925925892
2017-08-04 08:37:30,254.52403968254112
2017-08-04 08:52:30,255.8389920634927
2017-08-04 09:07:30,257.59050000000207
2017-08-04 09:22:30,250.30087037037083
2017-08-04 09:37:30,229.69072222222349
2017-08-04 09:52:30,236.56766666666408
2017-08-04 10:07:30,245.38083333333452
2017-08-04 10:22:30,268.14744444444295
2017-08-04 10:37:30,282.5553333333337
2017-08-04 10:52:30,274.7291111111117
2017-08-04 11:07:30,254.15466666666362
2017-08-04 11:22:30,237.59822222222283
2017-08-04 11:37:30,242.4523888888907
2017-08-04 11:52:30,246.30288888888936
2017-08-04 12:07:30,256.0105740740728
2017-08-04 12:22:30,242.07444444444445
2017-08-04 12:37:30,231.72227777777516
2017-08-04 12:52:30,233.46344444444367
2017-08-04 13:07:30,224.65027777777868
2017-08-04 13:22:30,192.46216666666805
2017-08-04 13:37:30,187.630666666666
2017-08-04 13:52:30,156.59794444444378
2017-08-04 14:07:30,150.56955555555578
2017-08-04 14:22:30,162.86016666666364
2017-08-04 14:37:30,173.674500000001
2017-08-04 14:52:30,206.41038888888943
2017-08-04 15:07:30,203.59261111111118
2017-08-04 15:22:30,217.19006666666792
2017-08-04 15:37:30,217.00779999999577
2017-08-04 15:52:30,215.96199999999953
2017-08-04 16:07:30,220.55761111111133
2017-08-04 16:22:30,203.14311111110874
2017-08-04 16:37:30,207.66138888888963
2017-08-04 16:52:30,211.9801111111119
2017-08-04 17:07:30,229.42944444443856
2017-08-04 17:22:30,214.14677777778707
2017-08-04 17:37:30,209.2194444444467
2017-08-04 17:52:30,179.18827777777915
2017-08-04 18:07:30,179.45322222221876
2017-08-04 18:22:30,171.25522222222935
2017-08-04 18:37:30,178.5951666666624
2017-08-04 18:52:30,195.26316666666753
2017-08-04 19:07:30,206.28533333333326
2017-08-04 19:22:30,174.25572222222036
2017-08-04 19:37:30,177.22244444444368
2017-08-04 19:52:30,195.60238888888853
2017-08-04 20:07:30,232.68572222222065
2017-08-04 20:22:30,233.8559444444436
2017-08-04 20:37:30,244.99988888888402
2017-08-04 20:52:30,276.80438888888966
2017-08-04 21:07:30,324.9336666666677
2017-08-04 21:22:30,299.0326111111099
