date,value
2018-05-31 01:08:37,13.47
2018-05-31 01:09:00,15.73
2018-05-31 01:09:13,13.9
2018-05-31 01:10:17,15.77
2018-05-31 01:10:45,13.88
2018-05-31 01:11:04,11.89
2018-05-31 01:11:42,13.78
2018-05-31 01:12:00,11.84
2018-05-31 01:13:10,13.05
2018-05-31 01:13:16,13.66
2018-05-31 01:14:39,11.72
2018-05-31 01:15:35,13.7
2018-05-31 01:16:21,11.67
2018-05-31 01:16:55,13.6
2018-05-31 01:17:19,11.68
2018-05-31 01:17:46,13.67
2018-05-31 01:18:25,11.67
2018-05-31 01:19:30,13.78
2018-05-31 01:20:01,11.73
2018-05-31 01:20:35,13.82
2018-05-31 01:21:05,12.01
2018-05-31 01:21:14,9.97
2018-05-31 01:21:59,11.82
2018-05-31 01:23:09,13.78
2018-05-31 01:23:30,13.55
2018-05-31 01:23:53,15.73
2018-05-31 01:24:20,13.93
2018-05-31 01:25:41,15.79
2018-05-31 01:25:53,13.6
2018-05-31 01:27:08,11.68
2018-05-31 01:28:43,13.62
2018-05-31 01:29:49,11.81
2018-05-31 01:30:49,13.78
2018-05-31 01:32:00,11.87
2018-05-31 01:32:23,14.06
2018-05-31 01:32:38,16.5
2018-05-31 01:33:09,14.39
2018-05-31 01:33:13,12.56
2018-05-31 01:33:23,10.71
2018-05-31 01:33:51,12.62
2018-05-31 01:34:33,14.56
2018-05-31 01:34:47,12.76
2018-05-31 01:35:57,10.84
2018-05-31 01:36:38,9.04
2018-05-31 01:36:55,10.86
2018-05-31 01:37:02,12.69
2018-05-31 01:37:16,14.56
2018-05-31 01:37:28,12.5
2018-05-31 01:37:42,10.49
2018-05-31 01:38:16,8.61
2018-05-31 01:39:32,10.49
2018-05-31 01:42:35,12.39
2018-05-31 01:42:45,14.21
2018-05-31 01:43:01,12.22
2018-05-31 01:43:06,10.1
2018-05-31 01:43:30,11.72
2018-05-31 01:43:48,8.29
2018-05-31 01:44:10,10.3
2018-05-31 01:45:10,8.41
2018-05-31 01:45:32,10.43
2018-05-31 01:46:31,12.37
2018-05-31 01:48:37,10.46
2018-05-31 01:49:27,12.48
2018-05-31 01:49:47,10.53
2018-05-31 01:50:00,10.83
2018-05-31 01:51:54,8.67
2018-05-31 01:52:19,10.47
2018-05-31 01:53:06,12.3
2018-05-31 01:54:40,10.35
2018-05-31 01:55:11,12.16
2018-05-31 01:56:07,10.3
2018-05-31 01:56:53,12.12
2018-05-31 01:58:11,10.27
2018-05-31 01:58:31,12.94
2018-05-31 01:58:35,15.53
2018-05-31 01:58:40,17.41
2018-05-31 01:58:42,19.76
2018-05-31 01:58:49,21.88
2018-05-31 01:58:54,19.97
2018-05-31 01:59:08,17.99
2018-05-31 02:00:17,20.38
2018-05-31 02:00:41,18.04
2018-05-31 02:00:53,16.14
2018-05-31 02:00:56,15.64
2018-05-31 02:03:30,16.05
2018-05-31 02:05:31,17.98
2018-05-31 02:06:11,15.93
2018-05-31 02:07:28,17.78
2018-05-31 02:07:41,15.89
2018-05-31 02:08:13,17.74
2018-05-31 02:08:25,15.86
2018-05-31 02:09:03,17.68
2018-05-31 02:10:06,15.77
2018-05-31 02:11:15,17.89
2018-05-31 02:11:35,15.88
2018-05-31 02:11:53,14.04
2018-05-31 02:12:06,16.13
2018-05-31 02:12:42,18.42
2018-05-31 02:13:38,16.46
2018-05-31 02:15:09,18.68
2018-05-31 02:16:56,16.71
2018-05-31 02:19:32,18.69
2018-05-31 02:19:47,20.52
2018-05-31 02:20:24,18.72
2018-05-31 02:20:34,16.87
2018-05-31 02:21:36,18.92
2018-05-31 02:21:44,20.87
2018-05-31 02:22:08,18.88
2018-05-31 02:22:17,16.97
2018-05-31 02:22:25,15.13
2018-05-31 02:23:26,16.94
2018-05-31 02:23:30,16.64
2018-05-31 02:23:42,18.8
2018-05-31 02:23:49,20.65
2018-05-31 02:23:54,23.09
2018-05-31 02:24:02,25.03
2018-05-31 02:24:13,23.21
2018-05-31 02:24:20,21.35
2018-05-31 02:24:38,23.55
2018-05-31 02:25:11,21.36
2018-05-31 02:26:07,23.21
2018-05-31 02:28:18,25.2
2018-05-31 02:28:27,23.39
2018-05-31 02:28:32,21.27
2018-05-31 02:28:36,19.13
2018-05-31 02:28:45,16.91
2018-05-31 02:29:27,14.99
2018-05-31 02:30:32,16.86
2018-05-31 02:31:01,14.91
2018-05-31 02:32:41,16.77
2018-05-31 02:33:40,18.66
2018-05-31 02:34:08,16.7
2018-05-31 02:34:37,14.52
2018-05-31 02:34:49,12.63
2018-05-31 02:35:01,14.58
2018-05-31 02:35:22,16.4
2018-05-31 02:35:49,14.45
2018-05-31 02:37:12,16.3
2018-05-31 02:37:33,18.22
2018-05-31 02:37:54,16.4
2018-05-31 02:38:20,14.58
2018-05-31 02:39:16,16.43
2018-05-31 02:39:34,18.42
2018-05-31 02:39:56,16.61
2018-05-31 02:40:41,14.75
2018-05-31 02:40:58,16.57
2018-05-31 02:42:35,14.76
2018-05-31 02:43:30,15.57
2018-05-31 02:43:32,16.64
2018-05-31 02:44:17,14.8
2018-05-31 02:45:21,16.88
2018-05-31 02:45:46,14.98
2018-05-31 02:49:09,16.97
2018-05-31 02:49:54,15.13
2018-05-31 02:50:42,17.38
2018-05-31 02:50:50,19.32
2018-05-31 02:50:57,21.6
2018-05-31 02:51:31,19.74
2018-05-31 02:52:33,21.72
2018-05-31 02:53:44,19.53
2018-05-31 02:53:50,17.72
2018-05-31 02:53:55,15.69
2018-05-31 02:54:02,13.58
2018-05-31 02:54:44,15.72
2018-05-31 02:54:59,17.67
2018-05-31 02:55:26,15.57
2018-05-31 02:55:41,13.7
2018-05-31 02:56:41,15.52
2018-05-31 02:57:34,13.57
2018-05-31 03:01:33,15.96
2018-05-31 03:01:54,14.07
2018-05-31 03:02:47,15.94
2018-05-31 03:03:11,14.04
2018-05-31 03:03:30,13.53
2018-05-31 03:04:43,15.96
2018-05-31 03:05:28,14.07
2018-05-31 03:06:02,16.0
2018-05-31 03:07:06,14.08
2018-05-31 03:09:12,15.89
2018-05-31 03:09:58,13.79
2018-05-31 03:10:44,11.48
2018-05-31 03:10:49,9.42
2018-05-31 03:10:57,7.6
2018-05-31 03:11:10,9.42
2018-05-31 03:13:38,11.27
2018-05-31 03:14:00,9.35
2018-05-31 03:14:39,7.4
2018-05-31 03:14:52,9.42
2018-05-31 03:15:31,7.31
2018-05-31 03:16:54,9.15
2018-05-31 03:17:53,10.98
2018-05-31 03:18:39,9.17
2018-05-31 03:18:48,7.22
2018-05-31 03:18:54,5.32
2018-05-31 03:19:19,7.43
2018-05-31 03:19:41,9.35
2018-05-31 03:20:34,7.05
2018-05-31 03:21:12,8.85
2018-05-31 03:21:24,10.7
2018-05-31 03:22:12,8.86
2018-05-31 03:22:24,6.96
2018-05-31 03:23:11,8.76
2018-05-31 03:23:20,10.57
2018-05-31 03:23:28,13.05
2018-05-31 03:23:30,13.34
2018-05-31 03:23:33,15.48
2018-05-31 03:23:37,17.51
2018-05-31 03:23:53,15.7
2018-05-31 03:23:58,13.43
2018-05-31 03:24:06,11.47
2018-05-31 03:24:19,13.58
2018-05-31 03:24:35,11.69
2018-05-31 03:24:49,13.66
2018-05-31 03:25:26,15.57
2018-05-31 03:26:06,13.67
2018-05-31 03:27:58,15.48
2018-05-31 03:28:25,13.67
2018-05-31 03:28:38,11.87
2018-05-31 03:28:56,13.94
2018-05-31 03:29:13,15.92
2018-05-31 03:29:22,17.85
2018-05-31 03:30:28,15.93
2018-05-31 03:34:04,17.88
2018-05-31 03:34:17,19.7
2018-05-31 03:35:10,21.83
2018-05-31 03:35:31,20.01
2018-05-31 03:36:08,21.89
2018-05-31 03:36:23,23.98
2018-05-31 03:36:43,22.08
2018-05-31 03:36:58,20.15
2018-05-31 03:37:59,21.97
2018-05-31 03:38:48,20.17
2018-05-31 03:39:31,22.05
2018-05-31 03:41:25,20.17
2018-05-31 03:41:43,18.18
2018-05-31 03:41:50,16.33
2018-05-31 03:41:56,14.48
2018-05-31 03:42:01,12.49
2018-05-31 03:42:10,10.62
2018-05-31 03:42:18,12.42
2018-05-31 03:42:28,14.36
2018-05-31 03:43:30,15.2
2018-05-31 03:43:54,12.32
2018-05-31 03:46:13,10.38
2018-05-31 03:46:44,12.25
2018-05-31 03:47:02,14.11
2018-05-31 03:47:33,12.29
2018-05-31 03:47:49,10.42
2018-05-31 03:48:22,12.22
2018-05-31 03:50:41,14.08
2018-05-31 03:50:54,12.16
2018-05-31 03:51:17,14.11
2018-05-31 03:51:24,16.12
2018-05-31 03:51:53,14.31
2018-05-31 03:52:09,16.16
2018-05-31 03:53:11,18.02
2018-05-31 03:53:30,20.01
2018-05-31 03:53:45,18.05
2018-05-31 03:54:00,16.25
2018-05-31 03:55:29,14.15
2018-05-31 03:56:16,12.25
2018-05-31 03:56:27,10.44
2018-05-31 03:57:11,12.39
2018-05-31 03:57:20,14.23
2018-05-31 03:57:54,12.24
2018-05-31 03:58:05,10.4
2018-05-31 03:58:50,12.26
2018-05-31 03:59:34,14.23
2018-05-31 04:00:06,12.35
2018-05-31 04:00:35,10.53
2018-05-31 04:01:21,12.33
2018-05-31 04:02:42,10.31
2018-05-31 04:03:00,12.15
2018-05-31 04:03:13,14.03
2018-05-31 04:03:30,13.9
2018-05-31 04:04:04,11.95
2018-05-31 04:04:17,10.14
2018-05-31 04:06:05,8.24
2018-05-31 04:06:17,10.3
2018-05-31 04:06:24,12.16
2018-05-31 04:06:34,13.98
2018-05-31 04:06:36,14.21
2018-05-31 04:06:59,12.12
2018-05-31 04:07:23,10.27
2018-05-31 04:07:54,12.13
2018-05-31 04:08:04,14.17
2018-05-31 04:09:09,12.35
2018-05-31 04:09:42,14.18
2018-05-31 04:10:43,12.35
2018-05-31 04:11:11,10.53
2018-05-31 04:11:32,8.35
2018-05-31 04:11:47,6.54
2018-05-31 04:12:12,8.54
2018-05-31 04:12:34,10.4
2018-05-31 04:13:23,8.52
2018-05-31 04:14:33,6.62
2018-05-31 04:14:48,8.6
2018-05-31 04:15:11,6.79
2018-05-31 04:15:51,8.71
2018-05-31 04:17:11,6.82
2018-05-31 04:18:25,8.89
2018-05-31 04:18:38,7.05
2018-05-31 04:19:39,8.85
2018-05-31 04:20:13,6.85
2018-05-31 04:20:45,8.88
2018-05-31 04:21:10,7.0
2018-05-31 04:21:32,8.89
2018-05-31 04:22:01,6.96
2018-05-31 04:22:22,8.84
2018-05-31 04:23:17,6.99
2018-05-31 04:23:30,7.06
2018-05-31 04:23:54,8.92
2018-05-31 04:24:15,10.78
2018-05-31 04:24:43,8.86
2018-05-31 04:25:37,10.73
2018-05-31 04:26:09,8.75
2018-05-31 04:26:46,6.7
2018-05-31 04:27:04,8.67
2018-05-31 04:28:22,6.86
2018-05-31 04:29:08,8.68
2018-05-31 04:29:46,10.54
2018-05-31 04:30:03,8.72
2018-05-31 04:31:27,10.81
2018-05-31 04:31:38,12.69
2018-05-31 04:31:46,14.52
2018-05-31 04:32:22,12.5
2018-05-31 04:32:44,10.64
2018-05-31 04:33:44,12.49
2018-05-31 04:34:12,10.66
2018-05-31 04:34:31,12.56
2018-05-31 04:36:27,14.5
2018-05-31 04:36:51,12.36
2018-05-31 04:37:03,10.47
2018-05-31 04:38:10,12.3
2018-05-31 04:38:48,10.33
2018-05-31 04:39:28,12.24
2018-05-31 04:43:05,12.82
2018-05-31 04:43:30,11.31
2018-05-31 04:46:13,10.42
2018-05-31 04:47:10,12.22
2018-05-31 04:48:36,10.4
2018-05-31 04:49:22,12.24
2018-05-31 04:50:33,10.11
2018-05-31 04:50:57,12.04
2018-05-31 04:51:23,10.13
2018-05-31 04:51:47,12.06
2018-05-31 04:52:17,10.22
2018-05-31 04:52:45,12.15
2018-05-31 04:53:18,12.02
2018-05-31 04:53:33,10.31
2018-05-31 04:53:47,8.43
2018-05-31 04:54:05,10.26
2018-05-31 04:55:05,12.15
2018-05-31 04:55:34,10.2
2018-05-31 04:58:01,12.04
2018-05-31 04:58:10,13.93
2018-05-31 04:58:40,12.05
2018-05-31 05:02:22,10.18
2018-05-31 05:02:40,12.3
2018-05-31 05:02:47,14.21
2018-05-31 05:03:10,12.09
2018-05-31 05:03:30,12.09
2018-05-31 05:03:57,10.11
2018-05-31 05:04:16,12.11
2018-05-31 05:04:37,14.06
2018-05-31 05:05:05,12.19
2018-05-31 05:10:32,10.23
2018-05-31 05:11:26,12.24
2018-05-31 05:12:08,14.06
2018-05-31 05:12:35,12.22
2018-05-31 05:13:48,14.1
2018-05-31 05:15:10,16.25
2018-05-31 05:15:16,18.24
2018-05-31 05:17:02,20.38
2018-05-31 05:18:04,18.57
2018-05-31 05:18:26,16.63
2018-05-31 05:18:48,18.45
2018-05-31 05:19:06,20.3
2018-05-31 05:20:28,18.49
2018-05-31 05:21:17,20.31
2018-05-31 05:22:27,18.51
2018-05-31 05:23:01,16.56
2018-05-31 05:23:30,18.12
2018-05-31 05:23:36,18.46
2018-05-31 05:24:12,20.28
2018-05-31 05:25:13,18.36
2018-05-31 05:25:47,20.3
2018-05-31 05:26:17,22.17
2018-05-31 05:26:29,20.37
2018-05-31 05:26:37,18.44
2018-05-31 05:27:29,20.3
2018-05-31 05:27:37,22.21
2018-05-31 05:28:02,20.37
2018-05-31 05:28:10,18.55
2018-05-31 05:28:29,20.35
2018-05-31 05:28:59,18.39
2018-05-31 05:30:11,20.19
2018-05-31 05:30:30,18.36
2018-05-31 05:31:46,20.44
2018-05-31 05:31:46,20.44
2018-05-31 05:32:21,18.64
2018-05-31 05:32:33,16.78
2018-05-31 05:32:54,18.65
2018-05-31 05:34:20,20.51
2018-05-31 05:34:26,22.33
2018-05-31 05:34:33,24.69
2018-05-31 05:35:45,22.89
2018-05-31 05:36:14,21.02
2018-05-31 05:36:24,23.22
2018-05-31 05:37:15,25.08
2018-05-31 05:37:34,23.14
2018-05-31 05:38:30,20.82
2018-05-31 05:38:42,22.74
2018-05-31 05:39:47,20.92
2018-05-31 05:40:07,22.78
2018-05-31 05:40:29,20.88
2018-05-31 05:40:51,22.7
2018-05-31 05:43:28,24.69
2018-05-31 05:43:30,24.19
2018-05-31 05:43:47,22.76
2018-05-31 05:44:01,20.94
2018-05-31 05:44:33,22.97
2018-05-31 05:44:51,20.81
2018-05-31 05:45:38,22.95
2018-05-31 05:46:30,24.8
2018-05-31 05:46:46,22.58
2018-05-31 05:46:56,20.72
2018-05-31 05:47:34,22.78
2018-05-31 05:47:59,20.91
2018-05-31 05:49:03,23.02
2018-05-31 05:51:12,21.0
2018-05-31 05:51:37,22.93
2018-05-31 05:51:49,20.89
2018-05-31 05:51:57,19.58
2018-05-31 05:52:00,18.92
2018-05-31 05:52:35,21.04
2018-05-31 05:53:55,23.5
2018-05-31 05:54:02,25.49
2018-05-31 05:54:10,27.47
2018-05-31 05:54:34,25.46
2018-05-31 05:54:56,23.59
2018-05-31 05:56:00,25.43
2018-05-31 05:56:34,23.39
2018-05-31 05:57:06,25.23
2018-05-31 05:57:19,23.31
2018-05-31 05:57:57,25.24
2018-05-31 05:58:17,23.28
2018-05-31 05:58:25,21.33
2018-05-31 05:58:45,23.2
2018-05-31 05:58:56,25.36
2018-05-31 06:01:14,27.82
2018-05-31 06:01:30,29.64
2018-05-31 06:02:02,31.46
2018-05-31 06:02:11,33.38
2018-05-31 06:02:21,35.7
2018-05-31 06:02:30,33.85
2018-05-31 06:02:46,32.03
2018-05-31 06:02:56,33.83
2018-05-31 06:03:24,31.81
2018-05-31 06:03:30,32.31
2018-05-31 06:04:08,29.91
2018-05-31 06:04:14,28.08
2018-05-31 06:04:19,25.94
2018-05-31 06:04:22,24.03
2018-05-31 06:04:47,26.11
2018-05-31 06:05:00,24.31
2018-05-31 06:05:13,22.14
2018-05-31 06:05:30,24.11
2018-05-31 06:06:00,26.18
2018-05-31 06:06:07,28.1
2018-05-31 06:06:48,26.17
2018-05-31 06:07:06,28.1
2018-05-31 06:07:41,26.2
2018-05-31 06:08:02,24.29
2018-05-31 06:08:16,22.37
2018-05-31 06:08:40,24.19
2018-05-31 06:09:37,22.26
2018-05-31 06:09:59,20.35
2018-05-31 06:10:16,22.3
2018-05-31 06:10:58,20.46
2018-05-31 06:11:20,22.34
2018-05-31 06:11:28,24.29
2018-05-31 06:11:45,22.23
2018-05-31 06:11:52,20.19
2018-05-31 06:12:49,22.08
2018-05-31 06:13:16,20.02
2018-05-31 06:13:24,17.82
2018-05-31 06:13:47,19.74
2018-05-31 06:15:06,17.87
2018-05-31 06:15:49,15.89
2018-05-31 06:16:12,17.71
2018-05-31 06:16:17,19.76
2018-05-31 06:16:28,21.57
2018-05-31 06:16:48,19.62
2018-05-31 06:16:56,17.8
2018-05-31 06:17:25,15.96
2018-05-31 06:17:38,14.11
2018-05-31 06:18:10,16.16
2018-05-31 06:19:03,14.31
2018-05-31 06:20:28,12.45
2018-05-31 06:20:35,10.38
2018-05-31 06:21:08,9.39
2018-05-31 06:21:20,12.37
2018-05-31 06:21:27,14.41
2018-05-31 06:21:42,16.47
2018-05-31 06:22:09,14.59
2018-05-31 06:22:15,12.6
2018-05-31 06:22:23,10.74
2018-05-31 06:22:42,12.6
2018-05-31 06:23:30,13.95
2018-05-31 06:23:32,14.44
2018-05-31 06:24:25,12.42
2018-05-31 06:25:07,14.39
2018-05-31 06:26:07,12.45
2018-05-31 06:26:18,10.58
2018-05-31 06:26:35,12.69
2018-05-31 06:27:08,14.59
2018-05-31 06:27:19,16.78
2018-05-31 06:27:35,14.64
2018-05-31 06:28:18,16.51
2018-05-31 06:28:31,18.32
2018-05-31 06:28:39,20.28
2018-05-31 06:28:56,18.15
2018-05-31 06:29:06,16.31
2018-05-31 06:29:59,18.25
2018-05-31 06:30:14,20.19
2018-05-31 06:30:33,18.37
2018-05-31 06:31:59,16.36
2018-05-31 06:32:20,14.48
2018-05-31 06:32:26,16.29
2018-05-31 06:32:31,18.24
2018-05-31 06:32:36,20.39
2018-05-31 06:32:41,22.6
2018-05-31 06:33:04,20.75
2018-05-31 06:33:54,22.94
2018-05-31 06:34:09,24.77
2018-05-31 06:34:27,22.9
2018-05-31 06:35:43,25.19
2018-05-31 06:35:51,27.01
2018-05-31 06:36:16,25.19
2018-05-31 06:36:32,23.27
2018-05-31 06:36:56,25.34
2018-05-31 06:37:30,23.42
2018-05-31 06:37:55,25.63
2018-05-31 06:39:55,23.67
2018-05-31 06:40:08,21.57
2018-05-31 06:40:17,19.6
2018-05-31 06:40:34,21.88
2018-05-31 06:40:43,23.83
2018-05-31 06:42:15,21.99
2018-05-31 06:42:40,23.83
2018-05-31 06:42:54,25.96
2018-05-31 06:43:30,24.97
2018-05-31 06:43:36,24.05
2018-05-31 06:43:44,22.09
2018-05-31 06:44:15,24.07
2018-05-31 06:44:56,22.17
2018-05-31 06:46:05,24.01
2018-05-31 06:46:37,22.2
2018-05-31 06:47:02,20.26
2018-05-31 06:47:21,18.39
2018-05-31 06:47:58,20.19
2018-05-31 06:48:05,22.06
2018-05-31 06:48:14,23.94
2018-05-31 06:49:02,21.99
2018-05-31 06:49:29,23.95
2018-05-31 06:49:58,25.8
2018-05-31 06:50:25,23.81
2018-05-31 06:51:04,25.64
2018-05-31 06:51:35,23.81
2018-05-31 06:52:09,25.93
2018-05-31 06:52:17,28.17
2018-05-31 06:52:36,26.15
2018-05-31 06:53:13,24.25
2018-05-31 06:54:06,26.34
2018-05-31 06:55:20,28.41
2018-05-31 06:55:36,26.61
2018-05-31 06:55:44,24.73
2018-05-31 06:55:58,22.81
2018-05-31 06:56:33,24.83
2018-05-31 06:56:38,26.71
2018-05-31 06:56:40,28.65
2018-05-31 06:56:47,30.46
2018-05-31 06:56:54,32.3
2018-05-31 06:57:02,34.87
2018-05-31 06:57:22,32.77
2018-05-31 06:57:44,30.88
2018-05-31 06:58:02,29.05
2018-05-31 06:58:17,27.16
2018-05-31 06:58:36,29.24
2018-05-31 06:58:45,31.32
2018-05-31 06:59:14,33.46
2018-05-31 06:59:53,31.49
2018-05-31 07:00:20,33.8
2018-05-31 07:00:32,31.76
2018-05-31 07:00:48,29.9
2018-05-31 07:01:11,31.84
2018-05-31 07:01:20,30.03
2018-05-31 07:01:27,27.97
2018-05-31 07:01:46,29.95
2018-05-31 07:01:52,31.96
2018-05-31 07:02:12,30.15
2018-05-31 07:02:19,28.26
2018-05-31 07:02:26,25.94
2018-05-31 07:02:35,23.88
2018-05-31 07:02:42,21.92
2018-05-31 07:02:49,20.07
2018-05-31 07:03:06,18.27
2018-05-31 07:03:29,20.33
2018-05-31 07:03:30,19.45
2018-05-31 07:03:52,22.25
2018-05-31 07:04:06,24.62
2018-05-31 07:04:12,26.42
2018-05-31 07:04:13,28.26
2018-05-31 07:04:20,30.82
2018-05-31 07:04:27,33.01
2018-05-31 07:04:41,31.11
2018-05-31 07:04:48,28.93
2018-05-31 07:07:08,30.89
2018-05-31 07:07:55,29.09
2018-05-31 07:08:23,31.06
2018-05-31 07:09:14,33.18
2018-05-31 07:09:40,31.08
2018-05-31 07:09:47,29.16
2018-05-31 07:09:54,27.23
2018-05-31 07:10:15,29.17
2018-05-31 07:10:19,31.16
2018-05-31 07:10:26,33.19
2018-05-31 07:10:47,35.1
2018-05-31 07:11:18,37.39
2018-05-31 07:11:32,39.39
2018-05-31 07:11:43,37.46
2018-05-31 07:11:59,35.25
2018-05-31 07:12:42,33.19
2018-05-31 07:12:53,35.16
2018-05-31 07:13:44,37.55
2018-05-31 07:13:51,40.35
2018-05-31 07:13:58,42.44
2018-05-31 07:14:38,40.59
2018-05-31 07:14:53,38.78
2018-05-31 07:15:07,36.92
2018-05-31 07:15:41,39.45
2018-05-31 07:16:54,41.84
2018-05-31 07:17:07,39.91
2018-05-31 07:17:25,37.76
2018-05-31 07:18:12,35.58
2018-05-31 07:18:50,37.59
2018-05-31 07:19:07,35.64
2018-05-31 07:19:16,33.46
2018-05-31 07:19:24,31.57
2018-05-31 07:19:33,29.77
2018-05-31 07:20:03,31.61
2018-05-31 07:20:09,29.79
2018-05-31 07:20:18,31.84
2018-05-31 07:21:41,29.82
2018-05-31 07:21:59,27.92
2018-05-31 07:22:14,29.75
2018-05-31 07:22:23,31.9
2018-05-31 07:23:35,33.93
2018-05-31 07:23:41,33.06
2018-05-31 07:23:46,31.98
2018-05-31 07:23:52,30.12
2018-05-31 07:23:56,28.3
2018-05-31 07:24:01,26.37
2018-05-31 07:24:19,28.4
2018-05-31 07:24:26,30.22
2018-05-31 07:24:41,32.05
2018-05-31 07:25:06,30.23
2018-05-31 07:25:18,32.13
2018-05-31 07:25:44,29.9
2018-05-31 07:26:09,31.89
2018-05-31 07:26:45,33.99
2018-05-31 07:27:42,31.83
2018-05-31 07:28:29,29.92
2018-05-31 07:28:41,28.04
2018-05-31 07:28:50,30.25
2018-05-31 07:28:57,32.44
2018-05-31 07:29:11,34.24
2018-05-31 07:29:39,32.33
2018-05-31 07:30:30,30.34
