date,value
2018-05-03 00:07:30,12.124888475623213
2018-05-03 00:22:30,11.196833333333645
2018-05-03 00:37:30,10.810986111111788
2018-05-03 00:52:30,10.634276388887429
2018-05-03 01:07:30,10.401173611111062
2018-05-03 01:22:30,9.143237500001305
2018-05-03 01:37:30,8.668718055557292
2018-05-03 01:52:30,8.315620833334151
2018-05-03 02:07:30,8.11475694444357
2018-05-03 02:22:30,9.294379166666886
2018-05-03 02:37:30,11.814143055556315
2018-05-03 02:52:30,9.04909027777785
2018-05-03 03:07:30,7.273248611110375
2018-05-03 03:22:30,9.10729583333341
2018-05-03 03:37:30,8.258793055556907
2018-05-03 03:52:30,7.148925000000872
2018-05-03 04:07:30,7.586063888890294
2018-05-03 04:22:30,7.160788888889101
2018-05-03 04:37:30,7.36642500000039
2018-05-03 04:52:30,7.310298611111648
2018-05-03 05:07:30,7.924851388889238
2018-05-03 05:22:30,7.887161111110117
2018-05-03 05:37:30,9.70268888888927
2018-05-03 05:52:30,12.042951388889605
2018-05-03 06:07:30,13.975634722223049
2018-05-03 06:22:30,17.91990277777836
2018-05-03 06:37:30,22.07448333333309
2018-05-03 06:52:30,28.003008333334947
2018-05-03 07:07:30,36.30593333333263
2018-05-03 07:22:30,38.07687916666714
2018-05-03 07:37:30,36.96314861111
2018-05-03 07:52:30,35.715716666663184
2018-05-03 08:07:30,31.66089999999963
2018-05-03 08:22:30,29.997901388891023
2018-05-03 08:37:30,28.006956944444482
2018-05-03 08:52:30,29.98177638888683
2018-05-03 09:07:30,32.79558194444462
2018-05-03 09:22:30,34.35359861111169
2018-05-03 09:37:30,33.70622638888801
2018-05-03 09:52:30,31.99714166666547
2018-05-03 10:07:30,30.2984527777769
2018-05-03 10:22:30,28.761655555555535
2018-05-03 10:37:30,27.990811111111043
2018-05-03 10:52:30,31.79572500000006
2018-05-03 11:07:30,37.264141666666774
2018-05-03 11:22:30,31.423748611111137
2018-05-03 11:37:30,28.72716805555558
2018-05-03 11:52:30,31.991798611110994
2018-05-03 12:07:30,36.9132763888889
2018-05-03 12:22:30,38.183868055555536
2018-05-03 12:37:30,35.131218055555564
2018-05-03 12:52:30,32.6270902777776
2018-05-03 13:07:30,31.49609305555532
2018-05-03 13:22:30,32.54184861111071
2018-05-03 13:37:30,32.3592680555555
2018-05-03 13:52:30,31.80861249999998
2018-05-03 14:07:30,28.167131944444236
2018-05-03 14:22:30,25.85409166666659
2018-05-03 14:37:30,23.71782777777753
2018-05-03 14:52:30,22.847299999999905
2018-05-03 15:07:30,24.36913888888921
2018-05-03 15:22:30,25.38073333333341
2018-05-03 15:37:30,26.65274999999974
2018-05-03 15:52:30,25.9143458333333
2018-05-03 16:07:30,30.306059722222244
2018-05-03 16:22:30,34.533341666666956
2018-05-03 16:37:30,34.90786666666668
2018-05-03 16:52:30,35.134201388889096
2018-05-03 17:07:30,34.05036250000012
2018-05-03 17:22:30,31.98209305555565
2018-05-03 17:37:30,36.76202083333351
2018-05-03 17:52:30,40.95397013888919
2018-05-03 18:07:30,42.88479930555559
2018-05-03 18:22:30,42.77489305555514
2018-05-03 18:37:30,36.981698611110914
2018-05-03 18:52:30,41.505736111110764
2018-05-03 19:07:30,43.266952777777306
2018-05-03 19:22:30,39.102704166666626
2018-05-03 19:37:30,39.28749861111123
2018-05-03 19:52:30,39.2100652777774
2018-05-03 20:07:30,40.68308194444444
2018-05-03 20:22:30,39.94522222222349
2018-05-03 20:37:30,40.6337111111111
2018-05-03 20:52:30,42.42269166666574
2018-05-03 21:07:30,40.798252777777634
2018-05-03 21:22:30,36.33453333333364
2018-05-03 21:37:30,33.61983055555538
2018-05-03 21:52:30,32.85003749999942
2018-05-03 22:07:30,31.88448472222217
2018-05-03 22:22:30,28.82419722222221
2018-05-03 22:37:30,27.401516666666794
2018-05-03 22:52:30,27.58214722222283
2018-05-03 23:07:30,27.31593055555595
2018-05-03 23:22:30,25.77664861111134
2018-05-03 23:37:30,24.273054166666043
2018-05-03 23:52:30,20.913245833332894
2018-05-04 00:07:30,18.68442638888837
2018-05-04 00:22:30,16.557613888888227
2018-05-04 00:37:30,16.721254629629584
2018-05-04 00:52:30,15.956568518518452
2018-05-04 01:07:30,14.73278055555511
2018-05-04 01:22:30,13.30994722222249
2018-05-04 01:37:30,13.470974999999726
2018-05-04 01:52:30,13.562030092592977
2018-05-04 02:07:30,13.17440231481487
2018-05-04 02:22:30,13.561580092592976
2018-05-04 02:37:30,16.603373611110783
2018-05-04 02:52:30,13.612402777777788
2018-05-04 03:07:30,12.156072222222065
2018-05-04 03:22:30,14.339847222222488
2018-05-04 03:37:30,13.434397222222287
2018-05-04 03:52:30,12.446653472222806
2018-05-04 04:07:30,12.904507638889754
2018-05-04 04:22:30,11.660836111111166
2018-05-04 04:37:30,11.336588888887945
2018-05-04 04:52:30,11.89937083333325
2018-05-04 05:07:30,12.1958819444435
2018-05-04 05:22:30,13.137780555556219
2018-05-04 05:37:30,14.635877777778205
2018-05-04 05:52:30,16.098015277777904
2018-05-04 06:07:30,21.01365972222129
2018-05-04 06:22:30,25.07513333333327
2018-05-04 06:37:30,27.85854444444476
2018-05-04 06:52:30,31.307202777778002
2018-05-04 07:07:30,37.42595555555499
2018-05-04 07:22:30,43.05584722222102
2018-05-04 07:37:30,42.83824444444372
2018-05-04 07:52:30,38.80872569444364
2018-05-04 08:07:30,38.418513194444586
2018-05-04 08:22:30,38.76669999999922
2018-05-04 08:37:30,36.456105555555496
2018-05-04 08:52:30,34.41096851851762
2018-05-04 09:07:30,38.586999999999534
2018-05-04 09:22:30,42.723519444445174
2018-05-04 09:37:30,39.332872222221795
2018-05-04 09:52:30,39.27429166666752
2018-05-04 10:07:30,40.098225000001094
2018-05-04 10:22:30,40.25388055555641
2018-05-04 10:37:30,36.943308333334244
2018-05-04 10:52:30,39.123783333333904
2018-05-04 11:07:30,44.481469444443974
2018-05-04 11:22:30,44.287686111110816
2018-05-04 11:37:30,43.57744444444461
2018-05-04 11:52:30,50.268711342592724
2018-05-04 12:07:30,57.74243680555446
2018-05-04 12:22:30,51.65066666666735
2018-05-04 12:37:30,46.13307499999928
2018-05-04 12:52:30,47.460529166666674
2018-05-04 13:07:30,51.253415277778004
2018-05-04 13:22:30,45.27669722222163
2018-05-04 13:37:30,40.646191666665345
2018-05-04 13:52:30,34.996688888889366
2018-05-04 14:07:30,35.401427777778736
